data,patrimonio
2021-03-21,39802.53
2021-03-22,39733.71
2021-03-23,39733.71
2021-03-24,39733.71
2021-03-25,39733.71
2021-03-26,39733.71
2021-03-27,40014.47
2021-03-28,39406.05
2021-03-29,39346.73
2021-03-30,39801.86
2021-03-31,41506.31
2021-04-01,42570.37
2021-04-02,46156.62
2021-04-03,43444.77
2021-04-04,44898.34
2021-04-05,45572.25
2021-04-06,45658.76
2021-04-07,42468.73
2021-04-08,42411.52
2021-04-09,42067.69
2021-04-10,43426.79
2021-04-11,43787.07
2021-04-12,43516.35
2021-04-13,46812.22
2021-04-14,49519.83
2021-04-15,51159.21
2021-04-16,49310.17
2021-04-17,47157.64
2021-04-18,45498.31
2021-04-19,45438.82
2021-04-20,45438.82
2021-04-21,45900.00
2021-04-22,46686.67
2021-04-23,46105.82
2021-04-24,43092.11
2021-04-25,43035.08
2021-04-26,46911.08
2021-04-27,49387.17
2021-04-28,50872.87
2021-04-29,51070.50
2021-04-30,51350.75
2021-05-01,54557.37
2021-05-02,54616.64
2021-05-03,63517.27
2021-05-04,59991.14
2021-05-05,65261.35
2021-05-06,64612.69
2021-05-07,64453.40
2021-05-08,72401.23
2021-05-09,72683.70
2021-05-10,73087.86
2021-05-11,77301.18
2021-05-12,70867.01
2021-05-13,68872.87
2021-05-14,75491.90
2021-05-15,67549.26
2021-05-16,67442.05
2021-05-17,67442.05
2021-05-18,67442.05
2021-05-19,67442.05
2021-05-20,67442.05
2021-05-21,67442.05
2021-05-22,67442.05
2021-05-23,67442.05
2021-05-24,67442.05
2021-05-25,67442.05
2021-05-26,67442.05
2021-05-27,64002.00
2021-05-28,63903.70
2021-05-29,63903.70
2021-05-30,63903.70
2021-05-31,63903.70
2021-06-01,62128.34
2021-06-02,63814.56
2021-06-03,67363.86
2021-06-04,63392.24
2021-06-05,61984.73
2021-06-06,61891.79
2021-06-07,59069.19
2021-06-08,58974.93
2021-06-09,58974.93
2021-06-10,58974.93
2021-06-11,58974.93
2021-06-12,58974.93
2021-06-13,58974.93
2021-06-14,58974.93
2021-06-15,58027.24
2021-06-16,54036.48
2021-06-17,53955.46
2021-06-18,53955.46
2021-06-19,53955.46
2021-06-20,53955.46
2021-06-21,53955.46
2021-06-22,53955.46
2021-06-23,53955.46
2021-06-24,53955.46
2021-06-25,53955.46
2021-06-26,53955.46
2021-06-27,53955.46
2021-06-28,53955.46
2021-06-29,55958.82
2021-06-30,58811.50
2021-07-01,54454.15
2021-07-02,55680.16
2021-07-03,57577.48
2021-07-04,60034.68
2021-07-05,56747.73
2021-07-06,60040.88
2021-07-07,59857.61
2021-07-08,54700.75
2021-07-09,54604.79
2021-07-10,54604.79
2021-07-11,54604.79
2021-07-12,54604.79
2021-07-13,54604.79
2021-07-14,54604.79
2021-07-15,54604.79
2021-07-16,54604.79
2021-07-17,54604.79
2021-07-18,54604.79
2021-07-19,54604.79
2021-07-20,54604.79
2021-07-21,54604.79
2021-07-22,55306.21
2021-07-23,58052.04
2021-07-24,59668.23
2021-07-25,59844.72
2021-07-26,60879.29
2021-07-27,62822.21
2021-07-28,62831.50
2021-07-29,65102.26
2021-07-30,67264.83
2021-07-31,69147.93
2021-08-01,69789.10
2021-08-02,71223.08
2021-08-03,68534.07
2021-08-04,74444.53
2021-08-05,77240.36
2021-08-06,78984.95
2021-08-07,86338.68
2021-08-08,82263.50
2021-08-09,86368.73
2021-08-10,85805.96
2021-08-11,86328.57
2021-08-12,83222.40
2021-08-13,90786.48
2021-08-14,89158.82
2021-08-15,90393.63
2021-08-16,85958.94
2021-08-17,82290.27
2021-08-18,82171.79
2021-08-19,82171.79
2021-08-20,84625.32
2021-08-21,83047.44
2021-08-22,83441.59
2021-08-23,85555.56
2021-08-24,81683.12
2021-08-25,81560.64
2021-08-26,78039.69
2021-08-27,77922.67
2021-08-28,77114.36
2021-08-29,76610.53
2021-08-30,76722.70
2021-08-31,81520.20
2021-09-01,90999.94
2021-09-02,89966.15
2021-09-03,93586.08
2021-09-04,92341.02
2021-09-05,93873.88
2021-09-06,93302.56
2021-09-07,81611.46
2021-09-08,81489.09
2021-09-09,81489.09
2021-09-10,81489.09
2021-09-11,81489.09
2021-09-12,81489.09
2021-09-13,81489.09
2021-09-14,81489.09
2021-09-15,85621.54
2021-09-16,84531.72
2021-09-17,80524.52
2021-09-18,80430.74
2021-09-19,80430.74
2021-09-20,80430.74
2021-09-21,80430.74
2021-09-22,80430.74
2021-09-23,80430.74
2021-09-24,80430.74
2021-09-25,80430.74
2021-09-26,80430.74
2021-09-27,80430.74
2021-09-28,80430.74
2021-09-29,80430.74
2021-09-30,80430.74
2021-10-01,88588.38
2021-10-02,90651.09
2021-10-03,91501.23
2021-10-04,90585.24
2021-10-05,94083.50
2021-10-06,95679.65
2021-10-07,96034.05
2021-10-08,95390.29
2021-10-09,95713.64
2021-10-10,91380.51
2021-10-11,91238.40
2021-10-12,89833.51
2021-10-13,92796.66
2021-10-14,97530.12
2021-10-15,99543.80
2021-10-16,98532.07
2021-10-17,98983.53
2021-10-18,96330.62
2021-10-19,99764.25
2021-10-20,107045.42
2021-10-21,104275.72
2021-10-22,102188.48
2021-10-23,107204.40
2021-10-24,105008.34
2021-10-25,108567.25
2021-10-26,106216.85
2021-10-27,100853.92
2021-10-28,100702.95
2021-10-29,103653.05
2021-10-30,101413.70
2021-10-31,100555.59
2021-11-01,101307.90
2021-11-02,107674.54
2021-11-03,107990.06
2021-11-04,106331.54
2021-11-05,104948.19
2021-11-06,106009.92
2021-11-07,108226.75
2021-11-08,112826.73
2021-11-09,111015.26
2021-11-10,108589.42
2021-11-11,110704.67
2021-11-12,109460.67
2021-11-13,108956.08
2021-11-14,108556.81
2021-11-15,108394.27
2021-11-16,108394.27
2021-11-17,108394.27
2021-11-18,108394.27
2021-11-19,108394.27
2021-11-20,108394.27
2021-11-21,104408.80
2021-11-22,104270.36
2021-11-23,104270.36
2021-11-24,102440.84
2021-11-25,102282.68
2021-11-26,91213.54
2021-11-27,91076.77
2021-11-28,91076.77
2021-11-29,94098.55
2021-11-30,97967.28
2021-12-01,97043.82
2021-12-02,95548.53
2021-12-03,89246.66
2021-12-04,89106.28
2021-12-05,89106.28
2021-12-06,89106.28
2021-12-07,88149.37
2021-12-08,88017.39
2021-12-09,81288.12
2021-12-10,81165.24
2021-12-11,81165.24
2021-12-12,81165.24
2021-12-13,81165.24
2021-12-14,81165.24
2021-12-15,81165.24
2021-12-16,81165.24
2021-12-17,81165.24
2021-12-18,81165.24
2021-12-19,81165.24
2021-12-20,81165.24
2021-12-21,81165.24
2021-12-22,80302.73
2021-12-23,80177.48
2021-12-24,78785.90
2021-12-25,79708.49
2021-12-26,79090.77
2021-12-27,78605.04
2021-12-28,73834.57
2021-12-29,73723.86
2021-12-30,73723.86
2021-12-31,73723.86
2022-01-01,73723.86
2022-01-02,73723.86
2022-01-03,72399.40
2022-01-04,72290.83
2022-01-05,72290.83
2022-01-06,72290.83
2022-01-07,72290.83
2022-01-08,72290.83
2022-01-09,72290.83
2022-01-10,72290.83
2022-01-11,72290.83
2022-01-12,72290.83
2022-01-13,69408.77
2022-01-14,69295.07
2022-01-15,69295.07
2022-01-16,69616.61
2022-01-17,66756.81
2022-01-18,66656.70
2022-01-19,66656.70
2022-01-20,66656.70
2022-01-21,66656.70
2022-01-22,66656.70
2022-01-23,66656.70
2022-01-24,66656.70
2022-01-25,66656.70
2022-01-26,66656.70
2022-01-27,66656.70
2022-01-28,66656.70
2022-01-29,66656.70
2022-01-30,66578.07
2022-01-31,68738.00
2022-02-01,71345.16
2022-02-02,68564.02
2022-02-03,68982.34
2022-02-04,76627.80
2022-02-05,77100.88
2022-02-06,78173.68
2022-02-07,80318.00
2022-02-08,79724.41
2022-02-09,82985.28
2022-02-10,78603.77
2022-02-11,74899.24
2022-02-12,74786.68
2022-02-13,74786.68
2022-02-14,74786.68
2022-02-15,74786.68
2022-02-16,73214.22
2022-02-17,67809.43
2022-02-18,67707.99
2022-02-19,67707.99
2022-02-20,67707.99
2022-02-21,67707.99
2022-02-22,67707.99
2022-02-23,67707.99
2022-02-24,67707.99
2022-02-25,67707.99
2022-02-26,67883.79
2022-02-27,63919.22
2022-02-28,63823.38
2022-03-01,64898.22
2022-03-02,64299.24
2022-03-03,61803.88
2022-03-04,57193.35
2022-03-05,57109.11
2022-03-06,57109.11
2022-03-07,57109.11
2022-03-08,57109.11
2022-03-09,57109.11
2022-03-10,54489.92
2022-03-11,54408.22
2022-03-12,54408.22
2022-03-13,54408.22
2022-03-14,54408.22
2022-03-15,54408.22
2022-03-16,57556.97
2022-03-17,58354.83
2022-03-18,60977.52
2022-03-19,61225.70
2022-03-20,59372.86
2022-03-21,59965.30
2022-03-22,61619.55
2022-03-23,63000.09
2022-03-24,64561.59
2022-03-25,64391.02
2022-03-26,65261.30
2022-03-27,68397.16
2022-03-28,69167.22
2022-03-29,70573.49
2022-03-30,70259.12
2022-03-31,68099.38
2022-04-01,71694.66
2022-04-02,71452.08
2022-04-03,73081.84
2022-04-04,73027.89
2022-04-05,70677.25
2022-04-06,65753.30
2022-04-07,65654.71
2022-04-08,65654.71
2022-04-09,65654.71
2022-04-10,65654.71
2022-04-11,65654.71
2022-04-12,65654.71
2022-04-13,65654.71
2022-04-14,65654.71
2022-04-15,65654.71
2022-04-16,65654.71
2022-04-17,65654.71
2022-04-18,65654.71
2022-04-19,65654.71
2022-04-20,65026.47
2022-04-21,64919.47
2022-04-22,64919.47
2022-04-23,64919.47
2022-04-24,64919.47
2022-04-25,64919.47
2022-04-26,60564.46
2022-04-27,60473.64
2022-04-28,60473.64
2022-04-29,60473.64
2022-04-30,60473.64
2022-05-01,60473.64
2022-05-02,60473.64
2022-05-03,60473.64
2022-05-04,60473.64
2022-05-05,56419.07
2022-05-06,56334.47
2022-05-07,56334.47
2022-05-08,56334.47
2022-05-09,56334.47
2022-05-10,56334.47
2022-05-11,56334.47
2022-05-12,56334.47
2022-05-13,56334.47
2022-05-14,56334.47
2022-05-15,56334.47
2022-05-16,56334.47
2022-05-17,56334.47
2022-05-18,56334.47
2022-05-19,56334.47
2022-05-20,56334.47
2022-05-21,56334.47
2022-05-22,56334.47
2022-05-23,56334.47
2022-05-24,56334.47
2022-05-25,56334.47
2022-05-26,56334.47
2022-05-27,56334.47
2022-05-28,56334.47
2022-05-29,56334.47
2022-05-30,56334.47
2022-05-31,54647.66
2022-06-01,51162.57
2022-06-02,51085.85
2022-06-03,51085.85
2022-06-04,51085.85
2022-06-05,51085.85
2022-06-06,51085.85
2022-06-07,49722.26
2022-06-08,49653.18
2022-06-09,49653.18
2022-06-10,49653.18
2022-06-11,49653.18
2022-06-12,49653.18
2022-06-13,49653.18
2022-06-14,49653.18
2022-06-15,49653.18
2022-06-16,49653.18
2022-06-17,49653.18
2022-06-18,49653.18
2022-06-19,49653.18
2022-06-20,49653.18
2022-06-21,49653.18
2022-06-22,49653.18
2022-06-23,49653.18
2022-06-24,49653.18
2022-06-25,50266.01
2022-06-26,48486.84
2022-06-27,48255.74
2022-06-28,46308.21
2022-06-29,46235.53
2022-06-30,46235.53
2022-07-01,46235.53
2022-07-02,46235.53
2022-07-03,46235.53
2022-07-04,46235.53
2022-07-05,45430.66
2022-07-06,47589.34
2022-07-07,49625.29
2022-07-08,48699.57
2022-07-09,48813.08
2022-07-10,46864.57
2022-07-11,46790.29
2022-07-12,46790.29
2022-07-13,46790.29
2022-07-14,46790.29
2022-07-15,48205.11
2022-07-16,53083.48
2022-07-17,52392.50
2022-07-18,61895.56
2022-07-19,60385.19
2022-07-20,59581.46
2022-07-21,61678.68
2022-07-22,60108.01
2022-07-23,60633.00
2022-07-24,62549.35
2022-07-25,56411.16
2022-07-26,56314.45
2022-07-27,56314.45
2022-07-28,59270.00
2022-07-29,59164.83
2022-07-30,58323.48
2022-07-31,57688.00
2022-08-01,56022.15
2022-08-02,56038.30
2022-08-03,55628.97
2022-08-04,55545.55
2022-08-05,55545.55
2022-08-06,53994.39
2022-08-07,54300.69
2022-08-08,56761.95
2022-08-09,54400.98
2022-08-10,59206.28
2022-08-11,60052.36
2022-08-12,62551.31
2022-08-13,63354.59
2022-08-14,61811.91
2022-08-15,60648.67
2022-08-16,59942.81
2022-08-17,58574.52
2022-08-18,58492.43
2022-08-19,58492.43
2022-08-20,58492.43
2022-08-21,58492.43
2022-08-22,58492.43
2022-08-23,58492.43
2022-08-24,58492.43
2022-08-25,58492.43
2022-08-26,51973.07
2022-08-27,51889.97
2022-08-28,51889.97
2022-08-29,51889.97
2022-08-30,51889.97
2022-08-31,51889.97
2022-09-01,51889.97
2022-09-02,51462.36
2022-09-03,50873.37
2022-09-04,50797.41
2022-09-05,51943.28
2022-09-06,50062.63
2022-09-07,49987.56
2022-09-08,50086.95
2022-09-09,52632.36
2022-09-10,54332.67
2022-09-11,54103.86
2022-09-12,52583.66
2022-09-13,48229.51
2022-09-14,48156.89
2022-09-15,48156.89
2022-09-16,48156.89
2022-09-17,48156.89
2022-09-18,48156.89
2022-09-19,48156.89
2022-09-20,48156.89
2022-09-21,48156.89
2022-09-22,48156.89
2022-09-23,48156.89
2022-09-24,48156.89
2022-09-25,48156.89
2022-09-26,48156.89
2022-09-27,48156.89
2022-09-28,48156.89
2022-09-29,48156.89
2022-09-30,48156.89
2022-10-01,48156.89
2022-10-02,48156.89
2022-10-03,48156.89
2022-10-04,49476.69
2022-10-05,49162.68
2022-10-06,49140.15
2022-10-07,48372.57
2022-10-08,48300.40
2022-10-09,48300.40
2022-10-10,48300.40
2022-10-11,48300.40
2022-10-12,48300.40
2022-10-13,48300.40
2022-10-14,48300.40
2022-10-15,48300.40
2022-10-16,48300.40
2022-10-17,49174.58
2022-10-18,48407.52
2022-10-19,47463.93
2022-10-20,47392.76
2022-10-21,47392.76
2022-10-22,47834.43
2022-10-23,49668.47
2022-10-24,48926.04
2022-10-25,53154.86
2022-10-26,57019.21
2022-10-27,55126.91
2022-10-28,56601.21
2022-10-29,58974.87
2022-10-30,57911.65
2022-10-31,57271.18
2022-11-01,57475.44
2022-11-02,55292.94
2022-11-03,55209.67
2022-11-04,59223.82
2022-11-05,58580.37
2022-11-06,56469.65
2022-11-07,56455.25
2022-11-08,48046.91
2022-11-09,47973.79
2022-11-10,47973.79
2022-11-11,47973.79
2022-11-12,47973.79
2022-11-13,47973.79
2022-11-14,47973.79
2022-11-15,47973.79
2022-11-16,47973.79
2022-11-17,47973.79
2022-11-18,47973.79
2022-11-19,47973.79
2022-11-20,47973.79
2022-11-21,47973.79
2022-11-22,47973.79
2022-11-23,47973.79
2022-11-24,47973.79
2022-11-25,47706.54
2022-11-26,47977.11
2022-11-27,47517.15
2022-11-28,47431.99
2022-11-29,47431.99
2022-11-30,50405.09
2022-12-01,49691.93
2022-12-02,50423.39
2022-12-03,48290.52
2022-12-04,48228.61
2022-12-05,47408.14
2022-12-06,47852.25
2022-12-07,46340.77
2022-12-08,46268.66
2022-12-09,45575.07
2022-12-10,45707.86
2022-12-11,45588.06
2022-12-12,46024.68
2022-12-13,47673.39
2022-12-14,47207.17
2022-12-15,45714.72
2022-12-16,45647.25
2022-12-17,45647.25
2022-12-18,45647.25
2022-12-19,45647.25
2022-12-20,45647.25
2022-12-21,45647.25
2022-12-22,45647.25
2022-12-23,45663.82
2022-12-24,45687.02
2022-12-25,45604.31
2022-12-26,45957.98
2022-12-27,45350.19
2022-12-28,45282.19
2022-12-29,45282.19
2022-12-30,45282.19
2022-12-31,45282.19
2023-01-01,45282.19
2023-01-02,45282.19
2023-01-03,45233.34
2023-01-04,46805.78
2023-01-05,46605.04
2023-01-06,47264.26
2023-01-07,47078.04
2023-01-08,48048.25
2023-01-09,49178.23
2023-01-10,49734.66
2023-01-11,51756.64
2023-01-12,52729.09
2023-01-13,54040.82
2023-01-14,57715.70
2023-01-15,57814.77
2023-01-16,58713.10
2023-01-17,58294.10
2023-01-18,56285.53
2023-01-19,57772.31
2023-01-20,61759.67
2023-01-21,60586.85
2023-01-22,60612.92
2023-01-23,60568.23
2023-01-24,57954.06
2023-01-25,57863.44
2023-01-26,57392.81
2023-01-27,57265.19
2023-01-28,56365.76
2023-01-29,56280.88
2023-01-30,53508.52
2023-01-31,53431.02
2023-02-01,53431.02
2023-02-02,53388.98
2023-02-03,54058.08
2023-02-04,54155.25
2023-02-05,52943.46
2023-02-06,52468.36
2023-02-07,52382.55
2023-02-08,51673.20
2023-02-09,48381.75
2023-02-10,48309.52
2023-02-11,48309.52
2023-02-12,48309.52
2023-02-13,48309.52
2023-02-14,48309.52
2023-02-15,48309.52
2023-02-16,47169.24
2023-02-17,48777.42
2023-02-18,48716.37
2023-02-19,48387.47
2023-02-20,49058.51
2023-02-21,47784.69
2023-02-22,47323.89
2023-02-23,47248.90
2023-02-24,47248.90
2023-02-25,47248.90
2023-02-26,47248.90
2023-02-27,46957.64
2023-02-28,46883.78
2023-03-01,46883.78
2023-03-02,46336.11
2023-03-03,44123.59
2023-03-04,44057.71
2023-03-05,44057.71
2023-03-06,44057.71
2023-03-07,44057.71
2023-03-08,44057.71
2023-03-09,44057.71
2023-03-10,44057.71
2023-03-11,44057.71
2023-03-12,44057.71
2023-03-13,46624.73
2023-03-14,47324.82
2023-03-15,45950.53
2023-03-16,46604.68
2023-03-17,49838.38
2023-03-18,48978.99
2023-03-19,49599.44
2023-03-20,48247.15
2023-03-21,50168.94
2023-03-22,48297.00
2023-03-23,50504.78
2023-03-24,48731.15
2023-03-25,48518.11
2023-03-26,48438.13
2023-03-27,46763.67
2023-03-28,46702.53
2023-03-29,47163.05
2023-03-30,47172.26
2023-03-31,47913.43
2023-04-01,47888.97
2023-04-02,47199.61
2023-04-03,47613.07
2023-04-04,49192.47
2023-04-05,50195.60
2023-04-06,49251.91
2023-04-07,49025.98
2023-04-08,48627.25
2023-04-09,48887.37
2023-04-10,50238.73
2023-04-11,49706.13
2023-04-12,50435.47
2023-04-13,52910.16
2023-04-14,55213.11
2023-04-15,54986.65
2023-04-16,55727.56
2023-04-17,54565.04
2023-04-18,55328.57
2023-04-19,50871.54
2023-04-20,50794.21
2023-04-21,50794.21
2023-04-22,50794.21
2023-04-23,50794.21
2023-04-24,50794.21
2023-04-25,50794.21
2023-04-26,50794.21
2023-04-27,50794.21
2023-04-28,50253.03
2023-04-29,50177.67
2023-04-30,49101.13
2023-05-01,49034.32
2023-05-02,49034.32
2023-05-03,49034.32
2023-05-04,48250.47
2023-05-05,48178.12
2023-05-06,45764.33
2023-05-07,45696.19
2023-05-08,45696.19
2023-05-09,45696.19
2023-05-10,45696.19
2023-05-11,45696.19
2023-05-12,45696.19
2023-05-13,45696.19
2023-05-14,45696.19
2023-05-15,45696.19
2023-05-16,45696.19
2023-05-17,45696.19
2023-05-18,45696.19
2023-05-19,45696.19
2023-05-20,45696.19
2023-05-21,45268.59
2023-05-22,45200.96
2023-05-23,46044.86
2023-05-24,44700.14
2023-05-25,44632.87
2023-05-26,44632.87
2023-05-27,44622.58
2023-05-28,46563.61
2023-05-29,46157.55
2023-05-30,46362.65
2023-05-31,45691.01
2023-06-01,45400.55
2023-06-02,45331.25
2023-06-03,44924.99
2023-06-04,44869.43
2023-06-05,42983.02
2023-06-06,42920.93
2023-06-07,41676.26
2023-06-08,41613.76
2023-06-09,41613.76
2023-06-10,41613.76
2023-06-11,41613.76
2023-06-12,41613.76
2023-06-13,41613.76
2023-06-14,41613.76
2023-06-15,41613.76
2023-06-16,41613.76
2023-06-17,41613.76
2023-06-18,41613.76
2023-06-19,41613.76
2023-06-20,42867.38
2023-06-21,45195.50
2023-06-22,44782.36
2023-06-23,45277.32
2023-06-24,44852.22
2023-06-25,45424.92
2023-06-26,44467.79
2023-06-27,45203.88
2023-06-28,43733.37
2023-06-29,43667.79
2023-06-30,45513.68
2023-07-01,45294.77
2023-07-02,45608.07
2023-07-03,46030.11
2023-07-04,45569.23
2023-07-05,44964.76
2023-07-06,43453.37
2023-07-07,43393.85
2023-07-08,43393.85
2023-07-09,43393.85
2023-07-10,43393.85
2023-07-11,43393.85
2023-07-12,43393.85
2023-07-13,43393.85
2023-07-14,41884.97
2023-07-15,41744.45
2023-07-16,41555.08
2023-07-17,41315.76
2023-07-18,41254.03
2023-07-19,41254.03
2023-07-20,41254.03
2023-07-21,41254.03
2023-07-22,41254.03
2023-07-23,41254.03
2023-07-24,41254.03
2023-07-25,41254.03
2023-07-26,41254.03
2023-07-27,41254.03
2023-07-28,41254.03
2023-07-29,41254.03
2023-07-30,40786.52
2023-07-31,40725.80
2023-08-01,40725.80
2023-08-02,39937.03
2023-08-03,39876.93
2023-08-04,39876.93
2023-08-05,39876.93
2023-08-06,39876.93
2023-08-07,39876.93
2023-08-08,39876.93
2023-08-09,39801.73
2023-08-10,39738.88
2023-08-11,39646.85
2023-08-12,39587.40
2023-08-13,39333.87
2023-08-14,39274.68
2023-08-15,39274.68
2023-08-16,39274.68
2023-08-17,39274.68
2023-08-18,39274.68
2023-08-19,39274.68
2023-08-20,39274.68
2023-08-21,39274.68
2023-08-22,39274.68
2023-08-23,39274.68
2023-08-24,39274.68
2023-08-25,39274.68
2023-08-26,39274.68
2023-08-27,39274.68
2023-08-28,39274.68
2023-08-29,39274.68
2023-08-30,38681.93
2023-08-31,37328.12
2023-09-01,37276.45
2023-09-02,37276.45
2023-09-03,37276.45
2023-09-04,37276.45
2023-09-05,37276.45
2023-09-06,37276.45
2023-09-07,37276.45
2023-09-08,36958.85
2023-09-09,36903.66
2023-09-10,36903.66
2023-09-11,36903.66
2023-09-12,36903.66
2023-09-13,36903.66
2023-09-14,36903.66
2023-09-15,37185.48
2023-09-16,37025.53
2023-09-17,36761.37
2023-09-18,36706.25
2023-09-19,36794.33
2023-09-20,36317.41
2023-09-21,36262.50
2023-09-22,36262.50
2023-09-23,36262.50
2023-09-24,36262.50
2023-09-25,36262.50
2023-09-26,36262.50
2023-09-27,36262.50
2023-09-28,36262.50
2023-09-29,36528.89
2023-09-30,36603.59
2023-10-01,37979.12
2023-10-02,36421.76
2023-10-03,36297.55
2023-10-04,36080.02
2023-10-05,36020.23
2023-10-06,36020.23
2023-10-07,35723.60
2023-10-08,35670.03
2023-10-09,35670.03
2023-10-10,35670.03
2023-10-11,35670.03
2023-10-12,35670.03
2023-10-13,35670.03
2023-10-14,35670.03
2023-10-15,35670.03
2023-10-16,35670.03
2023-10-17,34835.99
2023-10-18,34783.97
2023-10-19,34783.97
2023-10-20,34783.97
2023-10-21,35268.86
2023-10-22,36021.96
2023-10-23,38231.68
2023-10-24,38654.57
2023-10-25,38696.79
2023-10-26,39049.09
2023-10-27,38531.14
2023-10-28,38458.60
2023-10-29,38869.80
2023-10-30,39169.70
2023-10-31,39298.53
2023-11-01,39986.24
2023-11-02,38993.66
2023-11-03,39678.55
2023-11-04,40179.82
2023-11-05,40971.47
2023-11-06,41162.45
2023-11-07,40822.71
2023-11-08,40891.57
2023-11-09,45926.82
2023-11-10,44994.65
2023-11-11,44457.86
2023-11-12,44274.67
2023-11-13,44469.34
2023-11-14,42860.50
2023-11-15,42797.31
2023-11-16,40724.43
2023-11-17,40663.36
2023-11-18,40663.36
2023-11-19,40663.36
2023-11-20,40803.49
2023-11-21,39023.93
2023-11-22,38956.75
2023-11-23,38875.38
2023-11-24,39229.62
2023-11-25,39270.35
2023-11-26,38883.49
2023-11-27,38225.71
2023-11-28,38168.58
2023-11-29,37749.68
2023-11-30,37692.88
2023-12-01,38285.13
2023-12-02,39704.72
2023-12-03,40225.42
2023-12-04,41141.92
2023-12-05,42063.00
2023-12-06,40948.42
2023-12-07,43203.08
2023-12-08,43265.07
2023-12-09,42933.83
2023-12-10,43142.92
2023-12-11,40805.36
2023-12-12,40745.64
2023-12-13,40745.64
2023-12-14,41683.48
2023-12-15,39981.34
2023-12-16,39924.09
2023-12-17,39924.09
2023-12-18,39924.09
2023-12-19,39924.09
2023-12-20,39924.09
2023-12-21,39924.09
2023-12-22,41380.73
2023-12-23,41081.71
2023-12-24,40293.22
2023-12-25,40421.19
2023-12-26,39703.19
2023-12-27,39643.83
2023-12-28,39015.39
2023-12-29,38266.10
2023-12-30,38141.27
2023-12-31,38085.41
2024-01-01,38085.41
2024-01-02,38085.42
2024-01-03,35728.27
2024-01-04,35674.70
2024-01-05,35674.70
2024-01-06,35674.70
2024-01-07,35674.70
2024-01-08,35674.70
2024-01-09,35832.15
2024-01-10,39498.81
2024-01-11,40010.63
2024-01-12,38551.89
2024-01-13,39402.07
2024-01-14,37796.61
2024-01-15,38387.29
2024-01-16,39545.73
2024-01-17,38675.37
2024-01-18,37760.54
2024-01-19,37704.07
2024-01-20,37704.07
2024-01-21,37704.07
2024-01-22,37704.07
2024-01-23,37704.07
2024-01-24,37704.07
2024-01-25,37704.07
2024-01-26,37704.07
2024-01-27,37704.07
2024-01-28,37704.07
2024-01-29,37704.07
2024-01-30,38066.04
2024-01-31,37086.33
2024-02-01,37030.88
2024-02-02,37030.88
2024-02-03,36776.05
2024-02-04,36720.90
2024-02-05,36720.90
2024-02-06,36720.90
2024-02-07,37481.09
2024-02-08,37395.16
2024-02-09,38425.18
2024-02-10,38638.14
2024-02-11,38744.92
2024-02-12,41102.91
2024-02-13,40801.24
2024-02-14,42883.53
2024-02-15,43623.16
2024-02-16,43300.94
2024-02-17,43054.91
2024-02-18,44520.27
2024-02-19,45500.06
2024-02-20,46603.63
2024-02-21,45867.71
2024-02-22,45918.09
2024-02-23,45163.00
2024-02-24,46248.81
2024-02-25,48105.30
2024-02-26,49081.23
2024-02-27,50111.40
2024-02-28,52279.76
2024-02-29,51628.99
2024-03-01,53052.62
2024-03-02,52877.37
2024-03-03,53898.42
2024-03-04,56058.90
2024-03-05,54914.99
2024-03-06,59026.70
2024-03-07,59785.65
2024-03-08,60011.75
2024-03-09,60350.81
2024-03-10,59947.15
2024-03-11,62823.00
2024-03-12,61513.26
2024-03-13,61901.16
2024-03-14,59992.58
2024-03-15,57829.63
2024-03-16,57743.84
2024-03-17,57743.84
2024-03-18,57743.84
2024-03-19,57743.84
2024-03-20,57743.84
2024-03-21,57743.84
2024-03-22,57743.84
2024-03-23,57743.84
2024-03-24,57743.84
2024-03-25,57743.84
2024-03-26,57622.96
2024-03-27,56242.90
2024-03-28,56160.65
2024-03-29,55265.44
2024-03-30,55182.42
2024-03-31,55182.42
2024-04-01,52965.37
2024-04-02,52888.97
2024-04-03,52888.97
2024-04-04,52888.97
2024-04-05,52888.97
2024-04-06,52888.97
2024-04-07,52888.97
2024-04-08,56502.97
2024-04-09,53601.52
2024-04-10,54213.36
2024-04-11,53526.30
2024-04-12,49493.80
2024-04-13,49414.85
2024-04-14,49414.85
2024-04-15,49414.85
2024-04-16,49414.85
2024-04-17,49414.85
2024-04-18,49414.85
2024-04-19,49414.85
2024-04-20,49414.85
2024-04-21,49221.81
2024-04-22,50042.49
2024-04-23,50344.14
2024-04-24,49112.50
2024-04-25,49038.39
2024-04-26,49038.39
2024-04-27,49038.39
2024-04-28,49085.69
2024-04-29,48393.11
2024-04-30,45333.13
2024-05-01,45265.15
2024-05-02,45265.15
2024-05-03,45265.15
2024-05-04,45410.19
2024-05-05,45699.11
2024-05-06,44620.09
2024-05-07,44554.35
2024-05-08,44554.35
2024-05-09,44554.35
2024-05-10,44554.35
2024-05-11,44554.35
2024-05-12,44554.35
2024-05-13,44554.35
2024-05-14,44554.35
2024-05-15,44554.35
2024-05-16,43205.72
2024-05-17,43140.93
2024-05-18,43510.12
2024-05-19,42786.52
2024-05-20,51000.39
2024-05-21,52805.07
2024-05-22,52075.62
2024-05-23,52709.78
2024-05-24,51936.16
2024-05-25,52243.21
2024-05-26,53307.72
2024-05-27,54249.49
2024-05-28,53558.21
2024-05-29,52483.11
